Numero_expedient,Descripcio_dia_setmana,NK_Any,Mes_any,Dia_mes,Hora_dia,Descripcio_torn,Numero_lesionats_lleus,Numero_lesionats_greus,Numero_victimes,Numero_vehicles_implicats,Longitud,Latitud
2019S001949    ,Dimecres,2019,3,13,8,Matí,1,0,1,2,2.11697626352501,41.403809426657
2019S001950    ,Dimecres,2019,3,13,9,Matí,2,0,2,2,2.14196661201947,41.3855198327354
2019S001951    ,Dimecres,2019,3,13,9,Matí,1,0,1,2,2.14147038847684,41.4002644009006
2019S001952    ,Dimecres,2019,3,13,9,Matí,1,0,1,2,2.18473943912759,41.3945826328175
2019S001953    ,Divendres,2019,3,15,14,Tarda,1,0,1,2,2.16984075824118,41.3990840194981
2019S001954    ,Dimecres,2019,3,13,10,Matí,1,0,1,2,2.16437160189508,41.388614300722
2019S001955    ,Dimecres,2019,3,13,9,Matí,1,0,1,2,2.1847775772747,41.4465099533497
2019S001956    ,Dimecres,2019,3,13,9,Matí,1,0,1,2,2.19563987635423,41.4085274228381
2019S001957    ,Dimecres,2019,3,13,11,Matí,1,0,1,1,2.16375747393287,41.3817031291238
2019S001958    ,Dimecres,2019,3,13,10,Matí,0,0,0,1,2.17211240939822,41.3861062057869
2019S001959    ,Dimecres,2019,3,13,9,Matí,1,0,1,2,2.16773508972347,41.4155941208363
2019S001960    ,Dimecres,2019,3,13,13,Matí,1,0,1,2,2.17420023402975,41.3961954614415
2019S001961    ,Dimecres,2019,3,13,13,Matí,1,0,1,3,2.17260704878935,41.3996067389146
2019S001962    ,Dimecres,2019,3,13,14,Tarda,1,0,1,2,2.12714528747298,41.3864368192479
2019S001963    ,Dimecres,2019,3,13,14,Tarda,1,0,1,2,2.1483132922797,41.3799324845055
2019S001964    ,Dimecres,2019,3,13,14,Tarda,2,0,2,5,2.13146004097966,41.4139656920852
2019S001965    ,Dimecres,2019,3,13,15,Tarda,1,0,1,2,2.13229836657157,41.3891790080058
2019S001966    ,Dimecres,2019,3,13,13,Matí,1,0,1,2,2.14003971054748,41.4043876567046
2019S001967    ,Dimecres,2019,3,13,17,Tarda,1,0,1,2,2.18806567312423,41.437093966224
2019S001968    ,Dimecres,2019,3,13,16,Tarda,1,0,1,2,2.20301870394181,41.4211472298483
2019S001969    ,Dimecres,2019,3,13,15,Tarda,1,0,1,2,2.15170790678654,41.3888364428727
2019S001970    ,Dimecres,2019,3,13,17,Tarda,1,0,1,2,2.11693349364151,41.385370246567
2019S001971    ,Dimecres,2019,3,13,19,Tarda,1,0,1,2,2.18431563342114,41.4020353294594
2019S001972    ,Dimecres,2019,3,13,20,Tarda,0,0,0,2,2.10500779455779,41.3859026751932
2019S001973    ,Dimecres,2019,3,13,17,Tarda,1,0,1,1,2.1179253460124,41.3982609534896
2019S001974    ,Dimecres,2019,3,13,19,Tarda,1,0,1,2,2.15220819290155,41.4083980701491
2019S001975    ,Dimecres,2019,3,13,20,Tarda,1,0,1,3,2.15949374200817,41.3918515248007
2019S001976    ,Dimecres,2019,3,13,17,Tarda,1,0,1,2,2.16290415494608,41.3909729439937
2019S001977    ,Dimecres,2019,3,13,15,Tarda,1,0,1,2,2.21419496110618,41.4025791661067
2019S001978    ,Dimecres,2019,3,13,20,Tarda,2,0,2,2,2.11993671497716,41.3787666834333
2019S001979    ,Dimecres,2019,3,13,18,Tarda,1,0,1,2,2.19403318442705,41.4352479893728
2019S001980    ,Dimecres,2019,3,13,18,Tarda,1,0,1,2,2.19183680007769,41.4000396711218
2019S001981    ,Dimecres,2019,3,13,20,Tarda,1,0,1,2,2.16039383581316,41.4028087538961
2019S001982    ,Dijous,2019,3,14,8,Matí,1,0,1,3,2.15397408003172,41.3790945799807
2019S001983    ,Dijous,2019,3,14,9,Matí,1,0,1,2,2.18358119122658,41.4060037335532
2019S001984    ,Dijous,2019,3,14,7,Matí,1,0,1,2,2.18254413498017,41.4618209591483
2019S001985    ,Dijous,2019,3,14,9,Matí,0,0,0,1,2.18271214206521,41.4104233448098
2019S001986    ,Dijous,2019,3,14,9,Matí,2,0,2,2,2.18676144279521,41.382624817582
2019S001987    ,Dijous,2019,3,14,11,Matí,1,0,1,2,2.21086793218561,41.4055503662729
2019S001988    ,Dijous,2019,3,14,8,Matí,1,0,1,1,2.17015117621823,41.4386668969732
2019S001989    ,Dijous,2019,3,14,9,Matí,1,0,1,1,2.13801224601054,41.4055377696357
2019S001990    ,Dijous,2019,3,14,12,Matí,1,0,1,2,2.18567007193155,41.3851699843948
2019S001991    ,Dijous,2019,3,14,12,Matí,1,0,1,2,2.20401773261077,41.4161252356936
2019S001992    ,Dijous,2019,3,14,12,Matí,1,0,1,2,2.17898698358385,41.4098316084659
2019S001993    ,Dijous,2019,3,14,13,Matí,1,0,1,2,2.14696933255783,41.3824675759064
2019S001994    ,Dijous,2019,3,14,13,Matí,1,0,1,1,2.1325229822843,41.3237990083998
2019S001995    ,Dijous,2019,3,14,13,Matí,1,0,1,2,2.17892851523334,41.4030817721174
2019S001996    ,Dijous,2019,3,14,13,Matí,1,0,1,2,2.17762840914777,41.4033802694444
2019S001997    ,Dijous,2019,3,14,13,Matí,1,0,1,2,2.15693253033961,41.3932273134453
2019S001998    ,Dijous,2019,3,14,14,Tarda,2,0,2,1,2.19873825946333,41.4174078086652
2019S001999    ,Dijous,2019,3,14,16,Tarda,1,0,1,2,2.19147784802997,41.4116351632937
2019S002000    ,Dijous,2019,3,14,15,Tarda,1,0,1,2,2.20083262857731,41.3949744972205
2019S002001    ,Dijous,2019,3,14,16,Tarda,1,0,1,2,2.15077577165558,41.3847035406618
2019S002002    ,Dijous,2019,3,14,16,Tarda,1,0,1,2,2.19331026700484,41.4140045385918
2019S002003    ,Dijous,2019,3,14,18,Tarda,0,0,0,2,2.14398379600167,41.3813160534553
2019S002004    ,Dijous,2019,3,14,19,Tarda,1,0,1,2,2.1328504335856,41.3959050322419
2019S002005    ,Dijous,2019,3,14,20,Tarda,0,1,1,2,2.1695525145099,41.3955747266885
2019S002006    ,Dijous,2019,3,14,18,Tarda,1,0,1,2,2.16327348826367,41.3977462274351
2019S002007    ,Dijous,2019,3,14,20,Tarda,1,0,1,1,2.17440224421706,41.3806745168668
2019S002008    ,Dijous,2019,3,14,17,Tarda,0,2,2,3,2.13647372686453,41.4017957343745
2019S002009    ,Dijous,2019,3,14,21,Tarda,1,0,1,2,2.17652029993672,41.419130852245
2019S002010    ,Dijous,2019,3,14,21,Tarda,1,0,1,2,2.13751370913094,41.4136703954465
2019S002011    ,Dijous,2019,3,14,22,Nit,1,0,1,2,2.175841963509,41.4065390799382
2019S002012    ,Dijous,2019,3,14,14,Tarda,1,0,1,2,2.13308760166901,41.3809084971251
2019S002013    ,Divendres,2019,3,15,0,Nit,1,0,1,1,2.16273692373264,41.4060729029599
2019S002014    ,Dijous,2019,3,14,21,Tarda,1,0,1,2,2.18814796891947,41.4431872940142
2019S002015    ,Dijous,2019,3,14,20,Tarda,1,0,1,2,2.12762245593558,41.3826285018976
2019S002016    ,Dijous,2019,3,14,19,Tarda,1,0,1,3,2.19700335366826,41.4125767620833
2019S002017    ,Dijous,2019,3,14,20,Tarda,1,0,1,2,2.18587969688176,41.4060888373792
2019S002018    ,Divendres,2019,3,15,2,Nit,0,0,0,1,2.13537266820168,41.3960001264499
2019S002019    ,Dijous,2019,3,14,23,Nit,1,0,1,2,2.17427973904704,41.3995348965667
2019S002020    ,Divendres,2019,3,15,0,Nit,1,0,1,2,2.12873778051573,41.3976614798133
2019S002021    ,Dijous,2019,3,14,23,Nit,0,0,0,2,2.14983870920437,41.3994927258799
2019S002023    ,Divendres,2019,3,15,8,Matí,1,0,1,2,2.16913971981752,41.3992744197707
2019S002024    ,Divendres,2019,3,15,8,Matí,2,0,2,1,2.13461500326145,41.401725562786
2019S002025    ,Divendres,2019,3,15,8,Matí,1,0,1,2,2.15693169376899,41.3912462180893
2019S002026    ,Divendres,2019,3,15,8,Matí,1,0,1,1,2.15122704384969,41.4218043424813
2019S002027    ,Divendres,2019,3,15,8,Matí,1,0,1,2,2.15452704030193,41.4383017318042
2019S002028    ,Divendres,2019,3,15,10,Matí,2,0,2,2,2.18559741307233,41.441844375838
2019S002029    ,Divendres,2019,3,15,10,Matí,1,0,1,1,2.18829684549901,41.4419032674989
2019S002030    ,Divendres,2019,3,15,11,Matí,2,0,2,2,2.1903666839977,41.4039634085062
2019S002031    ,Divendres,2019,3,15,12,Matí,1,0,1,2,2.18019695212583,41.4159031959072
2019S002032    ,Divendres,2019,3,15,13,Matí,1,0,1,2,2.14474986335942,41.3854357078572
2019S002033    ,Divendres,2019,3,15,15,Tarda,2,0,2,2,2.12534185133454,41.3320935271214
2019S002034    ,Divendres,2019,3,15,14,Tarda,2,0,2,2,2.14353057299656,41.3794449919174
2019S002035    ,Divendres,2019,3,15,15,Tarda,0,0,0,2,2.16438349440624,41.3905530527744
2019S002036    ,Divendres,2019,3,15,13,Matí,1,0,1,1,2.19297291186215,41.3883280980069
2019S002037    ,Divendres,2019,3,15,15,Tarda,1,0,1,2,2.12639027621457,41.3810819479202
2019S002038    ,Divendres,2019,3,15,13,Matí,1,0,1,1,2.18723491689289,41.405852427055
2019S002039    ,Divendres,2019,3,15,15,Tarda,1,0,1,2,2.15442716016914,41.3842583531259
2019S002040    ,Divendres,2019,3,15,17,Tarda,1,0,1,2,2.19538055839064,41.442283332196
2019S002041    ,Divendres,2019,3,15,14,Tarda,1,0,1,2,2.18587969688176,41.4060888373792
2019S002042    ,Divendres,2019,3,15,18,Tarda,1,0,1,2,2.17451319212335,41.4027344686432
2019S002043    ,Divendres,2019,3,15,14,Tarda,1,0,1,2,2.1500276810186,41.3832248536635
2019S002044    ,Divendres,2019,3,15,19,Tarda,1,0,1,2,2.10669425932145,41.3869883821794
2019S002045    ,Divendres,2019,3,15,17,Tarda,1,0,1,2,2.16822608156941,41.4158720363038
2019S002046    ,Divendres,2019,3,15,18,Tarda,2,0,2,3,2.18372082153284,41.43381003398
2019S002047    ,Divendres,2019,3,15,14,Tarda,0,0,0,1,2.12707478271675,41.3878808021419
2019S002048    ,Divendres,2019,3,15,21,Tarda,1,0,2,2,2.20419257897415,41.4305205881828
2019S002049    ,Divendres,2019,3,15,14,Tarda,1,0,1,2,2.1112162747654,41.4021655446698
2019S002050    ,Divendres,2019,3,15,20,Tarda,1,0,1,2,2.1561597122045,41.394419362818
2019S002051    ,Divendres,2019,3,15,22,Nit,1,0,1,2,2.18342904903456,41.3827862296205
2019S002052    ,Divendres,2019,3,15,21,Tarda,2,0,2,2,2.18070879243133,41.4078800015534
2019S002053    ,Divendres,2019,3,15,20,Tarda,1,0,1,2,2.17549830725623,41.4055401299428
2019S002054    ,Divendres,2019,3,15,22,Nit,1,0,1,2,2.12673138218897,41.3726764690505
2019S002055    ,Divendres,2019,3,15,20,Tarda,1,0,1,1,2.18468445385099,41.3949049787641
2019S002056    ,Divendres,2019,3,15,23,Nit,2,0,2,2,2.16530974078251,41.4086999562668
2019S002057    ,Divendres,2019,3,15,20,Tarda,1,0,1,2,2.16942933804542,41.4425484435115
2019S002058    ,Dissabte,2019,3,16,3,Nit,1,0,1,2,2.20638995342865,41.4432554113298
2019S002059    ,Dissabte,2019,3,16,3,Nit,1,0,1,1,2.14513710679758,41.3783789301282
2019S002060    ,Dissabte,2019,3,16,4,Nit,1,0,1,2,2.11325940657788,41.3844172900128
2019S002061    ,Divendres,2019,3,15,21,Tarda,1,0,1,2,2.16648423040919,41.4103416899859
2019S002062    ,Dissabte,2019,3,16,7,Matí,5,0,5,2,2.20401543890995,41.3936402232086
2019S002063    ,Dissabte,2019,3,16,12,Matí,3,0,3,3,2.13563912550465,41.353733422266
2019S002064    ,Dissabte,2019,3,16,14,Tarda,2,0,2,2,2.17838259557423,41.3974335669009
2019S002065    ,Dissabte,2019,3,16,15,Tarda,1,0,1,2,2.20236718755577,41.4430125832031
2019S002066    ,Dissabte,2019,3,16,14,Tarda,1,0,1,1,2.16849778782739,41.4405701882257
2019S002067    ,Dissabte,2019,3,16,12,Matí,1,0,1,4,2.143047215783,41.4263352016406
2019S002068    ,Dissabte,2019,3,16,17,Tarda,2,0,2,2,2.19294718621625,41.3853791564299
2019S002069    ,Dissabte,2019,3,16,13,Matí,0,1,1,1,2.14143165795537,41.4037248404418
2019S002070    ,Dissabte,2019,3,16,17,Tarda,2,0,2,1,2.15109056439084,41.3972799345978
2019S002071    ,Dissabte,2019,3,16,19,Tarda,0,0,0,2,2.18204396599913,41.4301019556716
2019S002072    ,Dissabte,2019,3,16,20,Tarda,1,0,1,1,2.14737549309715,41.3721015958397
2019S002073    ,Dissabte,2019,3,16,19,Tarda,2,0,2,4,2.19559604215794,41.4045445859648
2019S002074    ,Dissabte,2019,3,16,20,Tarda,3,0,3,2,2.14889639932311,41.4079463983282
2019S002075    ,Dissabte,2019,3,16,19,Tarda,2,0,2,2,2.17558585593973,41.4476117053453
2019S002076    ,Dissabte,2019,3,16,21,Tarda,1,0,1,5,2.17058370625883,41.3963497759951
2019S002077    ,Dissabte,2019,3,16,21,Tarda,2,0,2,2,2.18968537758743,41.4059074526766
2019S002078    ,Diumenge,2019,3,17,4,Nit,3,0,3,2,2.15461197615001,41.3795740498445
2019S002079    ,Diumenge,2019,3,17,7,Matí,1,0,1,2,2.14148660304186,41.3754126280663
2019S002080    ,Diumenge,2019,3,17,6,Matí,2,0,2,1,2.15041400162393,41.3896999844628
2019S002081    ,Diumenge,2019,3,17,6,Matí,1,0,1,1,2.13085616785119,41.3898416065121
2019S002082    ,Diumenge,2019,3,17,8,Matí,2,0,2,1,2.22203248463389,41.4089525639665
2019S002083    ,Diumenge,2019,3,17,10,Matí,1,0,1,1,2.19449611118215,41.3874933345259
2019S002084    ,Diumenge,2019,3,17,10,Matí,1,0,1,2,2.20280894078247,41.4138074624339
2019S002085    ,Diumenge,2019,3,17,12,Matí,1,0,1,2,2.15550697968191,41.3795560317096
2019S002086    ,Diumenge,2019,3,17,14,Tarda,0,0,0,1,2.13539963292107,41.3868522310566
2019S002087    ,Diumenge,2019,3,17,15,Tarda,2,0,2,2,2.18729804400282,41.4044924858882
2019S002088    ,Diumenge,2019,3,17,15,Tarda,1,0,1,2,2.1681856053982,41.3893558644309
2019S002089    ,Diumenge,2019,3,17,18,Tarda,1,0,1,2,2.17370053450486,41.3745668526807
2019S002090    ,Diumenge,2019,3,17,19,Tarda,1,0,1,2,2.15960492252926,41.3884941937464
2019S002091    ,Diumenge,2019,3,17,20,Tarda,1,0,1,2,2.17928645126828,41.3973775063577
2019S002092    ,Diumenge,2019,3,17,22,Nit,0,0,0,2,2.18712979685079,41.4170109359908
2019S002093    ,Diumenge,2019,3,17,19,Tarda,0,0,0,3,2.13735222339956,41.3949531934365
2019S002094    ,Dilluns,2019,3,18,5,Nit,4,0,4,4,2.20328759074936,41.3924832267236
2019S002095    ,Dilluns,2019,3,18,9,Matí,1,0,1,2,2.15345308007122,41.3787035188285
2019S002096    ,Dilluns,2019,3,18,10,Matí,1,0,1,2,2.15715443881823,41.3524117364649
2019S002097    ,Dilluns,2019,3,18,8,Matí,1,0,1,2,2.18902542423208,41.4013300162929
2019S002098    ,Dimarts,2019,3,19,7,Matí,1,0,1,2,2.15520293165603,41.4370588208424
2019S002099    ,Dilluns,2019,3,18,12,Matí,1,0,1,2,2.17892851523334,41.4030817721174
2019S002100    ,Dilluns,2019,3,18,12,Matí,1,0,1,1,2.13815383689213,41.4028896687683
2019S002101    ,Dilluns,2019,3,18,12,Matí,1,0,1,2,2.18403079855049,41.3916867699954
2019S002102    ,Dilluns,2019,3,18,12,Matí,1,0,1,2,2.21875572517126,41.4067016589693
2019S002103    ,Dilluns,2019,3,18,14,Tarda,1,0,1,2,2.16480024046137,41.3917752317674
2019S002104    ,Dilluns,2019,3,18,10,Matí,1,0,1,2,2.18718897620756,41.3941879641704
2019S002105    ,Dilluns,2019,3,18,13,Matí,1,0,1,2,2.12867337343846,41.3882606012918
2019S002106    ,Dilluns,2019,3,18,17,Tarda,1,0,1,4,2.18798392517017,41.4046357723946
2019S002107    ,Dilluns,2019,3,18,17,Tarda,1,0,1,2,2.1664589679241,41.398717017828
2019S002108    ,Dilluns,2019,3,18,18,Tarda,1,0,1,2,2.20684161200757,41.4234244126408
2019S002109    ,Dilluns,2019,3,18,15,Tarda,2,0,2,3,2.12687760690284,41.4111225090624
2019S002110    ,Dilluns,2019,3,18,14,Tarda,1,0,1,1,2.16826950762087,41.3997946148678
2019S002111    ,Dilluns,2019,3,18,18,Tarda,1,0,1,4,2.18492515223156,41.4108516725706
2019S002112    ,Dilluns,2019,3,18,13,Matí,1,0,1,2,2.17476349426249,41.4006990609694
2019S002113    ,Dilluns,2019,3,18,17,Tarda,1,0,1,3,2.18306686077944,41.4240518633962
2019S002114    ,Dilluns,2019,3,18,14,Tarda,1,0,1,2,2.15509429417709,41.3833426054217
