Numero_expedient,Any,Mes_any,Dia_mes,Hora_dia,Numero_lesionats_lleus,Numero_lesionats_greus,Numero_victimes,Numero_vehicles_implicats,Longitud,Latitud
2018S002420    ,2018,3,24,16,1,0,1,2,2.167088,41.379542
2018S005542    ,2018,7,17,20,3,0,3,2,2.191935,41.379068
2018S006262    ,2018,8,14,14,1,0,1,2,2.165958,41.379319
2018S001017    ,2018,2,7,9,0,0,0,1,2.171695,41.379475
2018S001088    ,2018,2,9,10,1,0,1,1,2.152792,41.379675
2018S007485    ,2018,10,4,14,1,0,1,2,2.150532,41.379673
2018S005651    ,2018,7,21,10,1,0,1,2,2.150696,41.379416
2018S007861    ,2018,10,16,18,1,0,1,2,2.151116,41.379378
2018S000785    ,2018,1,29,18,1,0,1,2,2.129496,41.379297
2018S004794    ,2018,6,22,8,1,0,1,2,2.129084,41.379363
2018S007171    ,2018,9,24,13,2,0,2,2,2.129084,41.379363
2018S009467    ,2018,12,12,10,1,0,1,2,2.150532,41.379673
2018S006981    ,2018,9,17,13,2,0,2,4,2.129084,41.379363
2018S004798    ,2018,6,22,8,1,0,1,2,2.129084,41.379363
2018S007794    ,2018,10,13,22,1,0,1,2,2.15234,41.379473
2018S006620    ,2018,9,1,10,1,0,1,2,2.14372,41.379631
2018S005701    ,2018,7,23,16,1,0,1,2,2.14372,41.379631
2018S006522    ,2018,8,28,11,0,1,1,1,2.167562,41.379583
2018S004683    ,2018,6,19,12,1,0,1,2,2.155159,41.379583
2018S004773    ,2018,6,21,14,1,0,1,2,2.157557,41.379477
2018S006580    ,2018,8,30,18,1,0,1,2,2.157557,41.379477
2018S003153    ,2018,4,24,10,1,0,1,1,2.161726,41.379539
2018S004254    ,2018,6,1,15,1,0,1,1,2.162084,41.379479
2018S007847    ,2018,10,16,8,1,0,1,1,2.12815,41.379584
2018S000040    ,2018,1,2,20,1,0,1,2,2.126951,41.383072
2018S008916    ,2018,11,21,20,0,0,0,1,2.128199,41.379059
2018S003003    ,2018,4,19,12,1,0,1,2,2.180572,41.379848
2018S004516    ,2018,6,12,22,1,0,1,2,2.155159,41.379583
2018S000137    ,2018,1,7,10,1,0,1,2,2.155159,41.379583
2018S000299    ,2018,1,12,21,0,0,0,2,2.154523,41.379418
2018S009956    ,2018,12,31,14,6,0,6,2,2.155159,41.379583
2018S009535    ,2018,12,14,6,1,0,1,2,2.155159,41.379583
2018S003759    ,2018,5,14,16,1,0,1,2,2.155146,41.37922
2018S007009    ,2018,9,18,11,1,0,1,1,2.187713,41.379805
2018S005077    ,2018,7,1,22,0,0,0,3,2.134275,41.37962
2018S009811    ,2018,12,23,14,1,0,1,2,2.148281,41.379678
2018S009350    ,2018,12,6,21,1,0,1,2,2.148281,41.379678
2018S008187    ,2018,10,26,17,1,0,1,2,2.150532,41.379673
2018S000295    ,2018,1,12,17,2,0,2,2,2.129872,41.379603
2018S000841    ,2018,1,31,15,1,0,1,2,2.150532,41.379673
2018S009183    ,2018,12,1,13,1,0,1,2,2.150532,41.379673
2018S007084    ,2018,9,20,20,1,0,1,2,2.150532,41.379673
2018S005210    ,2018,7,6,11,0,0,0,1,2.1747,41.379815
2018S009108    ,2018,11,28,21,1,0,1,1,2.156909,41.379843
2018S006810    ,2018,9,10,8,0,0,0,1,2.174816,41.379824
2018S001336    ,2018,2,18,22,1,0,1,1,2.162084,41.379479
2018S002931    ,2018,4,17,11,1,0,1,3,2.158036,41.379704
2018S009128    ,2018,11,29,14,1,0,1,2,2.157112,41.379689
2018S005696    ,2018,7,23,13,1,0,1,2,2.133139,41.379791
2018S007653    ,2018,10,9,11,2,0,2,2,2.155159,41.379583
2018S009014    ,2018,11,25,16,1,0,1,1,2.134275,41.37962
2018S003335    ,2018,4,30,11,1,0,1,1,2.129084,41.379363
2018S002058    ,2018,3,14,11,1,0,1,1,2.193823,41.382031
2018S003511    ,2018,5,4,20,1,0,1,1,2.163057,41.379846
2018S004092    ,2018,5,25,12,1,0,1,1,2.161401,41.379794
2018S003716    ,2018,5,13,5,1,0,1,1,2.174044,41.379968
2018S008431    ,2018,11,3,21,2,0,2,2,2.150532,41.379673
2018S001272    ,2018,2,16,10,1,0,1,2,2.148281,41.379678
2018S005834    ,2018,7,28,0,2,0,2,2,2.138764,41.379821
2018S006189    ,2018,8,11,5,1,0,1,2,2.155159,41.379583
2018S009444    ,2018,12,11,13,1,0,1,2,2.142907,41.380251
2018S005423    ,2018,7,13,10,1,0,1,2,2.152792,41.379675
2018S003633    ,2018,5,10,14,1,0,1,3,2.15814,41.379782
2018S006869    ,2018,9,12,18,1,0,1,1,2.161174,41.379975
2018S007668    ,2018,10,9,19,1,0,1,3,2.1408,41.379528
2018S005846    ,2018,7,29,10,1,0,1,2,2.148281,41.379678
2018S003343    ,2018,4,30,18,1,0,1,2,2.148281,41.379678
2018S000085    ,2018,1,4,19,2,0,2,2,2.148281,41.379678
2018S006583    ,2018,8,30,22,1,0,1,2,2.148281,41.379678
2018S008881    ,2018,11,20,23,0,1,1,2,2.148281,41.379678
2018S002667    ,2018,4,8,0,2,0,2,2,2.132899,41.379758
2018S004650    ,2018,6,18,13,2,0,2,2,2.132899,41.379758
2018S007843    ,2018,10,15,22,3,0,3,2,2.148281,41.379678
2018S003265    ,2018,4,27,16,1,0,1,2,2.180673,41.379975
2018S002383    ,2018,3,26,19,1,0,1,1,2.126688,41.379966
2018S007729    ,2018,10,11,14,2,0,2,1,2.160946,41.380329
2018S004064    ,2018,5,24,21,2,0,2,1,2.160946,41.380329
2018S003874    ,2018,5,18,10,1,0,1,2,2.155947,41.379832
2018S007074    ,2018,9,20,16,2,0,2,3,2.160946,41.380329
2018S006702    ,2018,9,5,10,1,0,1,2,2.119465,41.379324
2018S009008    ,2018,11,25,3,0,0,0,1,2.180549,41.378736
2018S002483    ,2018,3,31,5,1,0,1,1,2.2018,41.392004
2018S006793    ,2018,9,9,0,1,0,1,2,2.180549,41.378736
2018S003932    ,2018,5,21,14,1,0,1,3,2.181336,41.380848
2018S004825    ,2018,6,23,11,1,0,1,1,2.181274,41.380774
2018S009877    ,2018,12,27,14,4,0,4,3,2.177375,41.373978
2018S003334    ,2018,4,30,12,1,0,1,3,2.15868,41.38033
2018S006293    ,2018,8,16,11,1,0,1,2,2.160707,41.380011
2018S005336    ,2018,7,10,16,1,0,1,2,2.156921,41.380108
2018S008149    ,2018,10,25,14,1,0,1,2,2.156297,41.380433
2018S004047    ,2018,5,25,12,3,0,3,2,2.156297,41.380433
2018S000927    ,2018,2,3,13,1,0,1,2,2.133483,41.380022
2018S005229    ,2018,7,6,17,0,0,0,1,2.163313,41.380341
2018S002562    ,2018,4,4,19,1,0,1,2,2.130568,41.379973
2018S000412    ,2018,1,16,17,2,0,2,1,2.130864,41.380458
2018S009016    ,2018,11,25,18,2,0,2,2,2.15868,41.38033
2018S009951    ,2018,12,31,11,1,0,1,3,2.134138,41.380068
2018S009002    ,2018,11,24,17,0,0,0,1,2.1408,41.379528
2018S002089    ,2018,3,15,12,1,0,1,1,2.140258,41.380129
2018S000808    ,2018,1,30,13,1,0,1,2,2.191925,41.380471
2018S004998    ,2018,6,29,3,1,0,1,2,2.163313,41.380341
2018S008597    ,2018,11,9,20,1,0,1,2,2.130712,41.380213
2018S009413    ,2018,12,10,13,1,0,1,2,2.15868,41.38033
2018S003792    ,2018,5,15,14,0,0,0,1,2.164806,41.380202
2018S005054    ,2018,6,30,18,1,0,1,2,2.160946,41.380329
2018S009109    ,2018,11,28,22,2,0,2,2,2.170145,41.380361
2018S002294    ,2018,3,22,13,1,0,1,2,2.129959,41.379845
2018S008001    ,2018,10,20,16,1,0,1,1,2.191679,41.38051
2018S005954    ,2018,8,1,21,1,0,1,1,2.129608,41.380079
2018S001255    ,2018,2,15,13,1,0,1,2,2.127202,41.380159
2018S007955    ,2018,10,19,18,1,0,1,2,2.191918,41.380606
2018S004202    ,2018,5,31,8,1,0,1,2,2.187491,41.380353
2018S003949    ,2018,5,22,11,1,0,1,1,2.174165,41.380435
2018S008382    ,2018,11,2,0,0,0,0,1,2.174305,41.380358
2018S007269    ,2018,9,27,8,1,0,1,2,2.14941,41.380523
2018S006222    ,2018,8,13,2,1,0,1,2,2.149795,41.380375
2018S003810    ,2018,5,16,6,2,0,2,3,2.134014,41.380178
2018S007686    ,2018,10,10,8,1,0,1,2,2.156133,41.379971
2018S009404    ,2018,12,10,7,2,0,2,2,2.147159,41.38053
2018S005129    ,2018,7,3,18,0,0,0,1,2.166459,41.380441
2018S001643    ,2018,3,1,9,1,0,1,1,2.15392,41.38052
2018S006589    ,2018,8,31,0,1,0,1,1,2.148953,41.380321
2018S006828    ,2018,9,10,19,1,0,1,2,2.148953,41.380321
2018S004304    ,2018,6,3,19,1,0,1,3,2.127004,41.380292
2018S003922    ,2018,5,20,19,1,0,1,2,2.134014,41.380178
2018S007295    ,2018,9,28,12,1,0,1,2,2.160946,41.380329
2018S000593    ,2018,1,23,10,1,0,1,1,2.167496,41.380132
2018S009932    ,2018,12,29,21,1,0,1,2,2.156297,41.380433
2018S007138    ,2018,9,22,6,2,0,2,2,2.15868,41.38033
2018S006525    ,2018,8,28,11,1,0,1,2,2.14941,41.380523
2018S002079    ,2018,3,14,20,2,0,2,2,2.14941,41.380523
2018S003099    ,2018,4,22,11,4,0,4,3,2.107692,41.380111
2018S001001    ,2018,2,6,15,0,0,0,2,2.108012,41.380294
2018S003723    ,2018,5,13,13,1,0,1,3,2.108037,41.378503
2018S000076    ,2018,1,4,14,1,0,1,2,2.107692,41.380111
2018S008622    ,2018,11,10,19,2,0,2,1,2.108925,41.378534
2018S009116    ,2018,11,29,10,1,0,1,2,2.142907,41.380251
2018S008859    ,2018,11,20,15,2,0,2,2,2.142907,41.380251
2018S005730    ,2018,7,24,20,1,0,1,2,2.142907,41.380251
2018S007404    ,2018,10,2,8,1,0,1,2,2.141281,41.380933
2018S005024    ,2018,6,29,16,1,0,1,1,2.142907,41.380251
2018S000228    ,2018,1,3,14,2,0,2,1,2.141811,41.379246
2018S007080    ,2018,9,20,18,0,0,0,2,2.142907,41.380251
2018S004632    ,2018,6,18,8,1,0,1,2,2.142907,41.380251
2018S006323    ,2018,8,17,13,1,0,1,2,2.142907,41.380251
2018S000132    ,2018,1,7,2,2,0,2,1,2.143863,41.380544
2018S008886    ,2018,11,21,5,0,0,0,2,2.142907,41.380251
2018S003588    ,2018,5,8,21,1,0,1,2,2.142907,41.380251
2018S003331    ,2018,4,30,9,1,0,1,2,2.142907,41.380251
2018S004489    ,2018,6,11,23,1,0,1,2,2.16278,41.38053
2018S001663    ,2018,3,1,20,2,0,2,2,2.134704,41.38044
2018S001166    ,2018,2,12,15,1,0,1,2,2.188428,41.381511
2018S008815    ,2018,11,18,20,0,0,0,1,2.181352,41.379425
2018S007808    ,2018,10,14,23,1,0,1,1,2.171885,41.366019
2018S001509    ,2018,2,24,19,2,0,2,1,2.183305,41.381276
2018S006122    ,2018,8,8,16,1,0,1,2,2.128828,41.380269
2018S001026    ,2018,2,7,16,1,0,1,2,2.151661,41.380528
2018S009264    ,2018,12,4,9,2,0,2,1,2.151661,41.380528
2018S000385    ,2018,1,15,17,1,0,1,1,2.181274,41.380774
2018S005677    ,2018,7,22,16,2,0,2,1,2.181027,41.380416
2018S006453    ,2018,8,24,14,1,0,1,2,2.173396,41.380718
2018S006652    ,2018,9,3,18,1,0,1,2,2.147159,41.38053
2018S003698    ,2018,5,12,10,1,0,1,1,2.171236,41.380753
2018S007425    ,2018,10,2,17,1,0,1,2,2.131875,41.380517
2018S003860    ,2018,5,17,13,2,0,2,1,2.143863,41.380544
2018S006408    ,2018,8,22,13,1,0,1,1,2.155819,41.380665
2018S006346    ,2018,8,19,3,1,0,1,1,2.180549,41.378736
2018S008196    ,2018,10,27,7,1,0,1,1,2.180111,41.377877
2018S009810    ,2018,12,21,6,1,0,1,2,2.182875,41.381261
2018S000120    ,2018,1,6,19,2,0,2,3,2.182875,41.381261
2018S008278    ,2018,10,30,9,1,0,1,2,2.182875,41.381261
2018S000978    ,2018,2,5,22,4,0,4,1,2.18401,41.380974
2018S000971    ,2018,2,5,16,1,0,1,2,2.135164,41.380607
2018S000816    ,2018,1,30,19,2,0,2,2,2.149064,41.380649
2018S002179    ,2018,3,18,15,1,0,1,2,2.171327,41.380781
2018S005942    ,2018,8,1,11,2,0,2,2,2.160663,41.380758
2018S004348    ,2018,6,5,19,2,0,2,3,2.144353,41.380924
2018S002992    ,2018,4,18,21,3,0,3,1,2.132414,41.380488
2018S006109    ,2018,8,7,13,0,0,0,1,2.166382,41.38087
2018S000425    ,2018,1,17,7,3,0,3,2,2.181974,41.381016
2018S003055    ,2018,4,20,19,1,0,1,2,2.167762,41.380842
2018S006206    ,2018,8,11,20,1,0,1,1,2.107752,41.380435
2018S001642    ,2018,3,1,9,1,0,1,2,2.15392,41.38052
2018S002247    ,2018,3,21,9,2,0,2,2,2.14941,41.380523
2018S000632    ,2018,1,24,13,1,0,1,2,2.14958,41.380793
2018S002676    ,2018,4,8,12,1,0,1,2,2.14941,41.380523
2018S000394    ,2018,1,16,9,2,0,2,4,2.14941,41.380523
2018S006014    ,2018,8,3,14,1,0,1,2,2.14941,41.380523
2018S007702    ,2018,10,10,15,1,0,1,2,2.155634,41.380809
2018S005671    ,2018,7,22,4,1,0,1,2,2.132277,41.380637
2018S009405    ,2018,12,10,8,1,0,1,3,2.156297,41.380433
2018S001064    ,2018,2,8,15,1,0,1,1,2.172429,41.380939
2018S002640    ,2018,4,6,21,2,0,2,2,2.159811,41.381177
2018S006397    ,2018,8,21,23,1,0,1,2,2.159811,41.381177
2018S006789    ,2018,9,8,19,1,0,1,2,2.159811,41.381177
2018S003835    ,2018,5,16,17,1,0,1,2,2.107752,41.380435
2018S002693    ,2018,4,9,10,1,0,1,2,2.185762,41.381103
2018S004271    ,2018,6,2,10,2,0,2,2,2.118784,41.38077
2018S007233    ,2018,9,26,17,1,0,1,1,2.162083,41.381193
2018S009968    ,2018,12,31,19,2,0,2,2,2.125863,41.380694
2018S009203    ,2018,12,2,2,2,0,2,2,2.157427,41.381284
2018S001535    ,2018,2,26,10,1,0,1,2,2.157427,41.381284
2018S009083    ,2018,11,28,8,1,0,1,3,2.146783,41.380946
2018S007116    ,2018,9,21,17,1,0,1,2,2.193327,41.381227
2018S000758    ,2018,1,27,19,1,0,1,2,2.173576,41.381095
2018S003646    ,2018,5,10,20,1,0,1,2,2.173576,41.381095
2018S009169    ,2018,12,1,1,0,0,0,1,2.181822,41.380268
2018S005274    ,2018,7,8,19,1,0,1,1,2.156598,41.380975
2018S000009    ,2018,1,1,18,1,0,1,2,2.159811,41.381177
2018S001053    ,2018,2,8,10,1,0,1,3,2.151247,41.380981
2018S004801    ,2018,6,22,10,2,0,2,1,2.140133,41.381316
2018S006355    ,2018,8,19,14,1,0,1,2,2.181974,41.381016
2018S006059    ,2018,8,5,13,1,0,1,2,2.181974,41.381016
2018S006422    ,2018,8,23,11,1,0,1,2,2.181974,41.381016
2018S006893    ,2018,9,12,16,1,0,1,2,2.181685,41.381741
2018S002292    ,2018,3,22,10,1,0,1,3,2.181197,41.381967
2018S006175    ,2018,8,10,18,1,0,1,2,2.181974,41.381016
2018S003886    ,2018,5,18,16,0,1,1,2,2.181974,41.381016
2018S004368    ,2018,6,6,14,1,0,1,2,2.182206,41.381336
2018S005211    ,2018,7,6,11,1,0,1,2,2.168365,41.381149
2018S003501    ,2018,5,5,8,1,0,1,2,2.162083,41.381193
2018S004486    ,2018,6,7,20,1,0,1,1,2.168365,41.381149
2018S002649    ,2018,4,7,10,1,0,1,2,2.182631,41.381252
2018S007960    ,2018,10,19,21,1,0,1,3,2.183891,41.381171
2018S009724    ,2018,12,20,8,1,0,1,2,2.123237,41.379319
2018S006818    ,2018,9,10,12,1,0,1,2,2.1324,41.380835
2018S003692    ,2018,5,11,22,0,1,1,8,2.1324,41.380835
2018S009518    ,2018,12,13,15,1,0,1,1,2.133431,41.380956
2018S009803    ,2018,12,22,17,1,0,1,2,2.133431,41.380956
2018S008483    ,2018,11,6,10,1,0,1,2,2.133431,41.380956
2018S002168    ,2018,3,17,21,2,0,2,3,2.133546,41.381158
2018S006130    ,2018,8,9,8,1,0,1,4,2.133546,41.381158
2018S004114    ,2018,5,28,8,1,0,1,2,2.133546,41.381158
2018S005086    ,2018,7,2,14,1,0,1,2,2.155061,41.381374
2018S006550    ,2018,8,29,10,1,0,1,2,2.168572,41.381325
2018S002291    ,2018,3,22,11,1,0,1,2,2.156722,41.381069
2018S003204    ,2018,4,25,17,1,0,1,2,2.182206,41.381336
2018S005591    ,2018,7,19,13,1,0,1,2,2.181974,41.381016
2018S004063    ,2018,5,25,18,0,0,0,2,2.182552,41.381358
2018S006850    ,2018,9,11,21,1,0,1,2,2.182206,41.381336
2018S000993    ,2018,2,6,11,1,0,1,2,2.182206,41.381336
2018S001325    ,2018,2,18,16,2,0,2,2,2.181685,41.381741
2018S003104    ,2018,4,22,11,4,0,4,1,2.182631,41.381252
2018S006280    ,2018,8,15,11,2,0,2,2,2.181411,41.381533
2018S006098    ,2018,8,7,17,1,0,1,2,2.181411,41.381533
2018S001987    ,2018,3,11,20,1,0,1,1,2.182206,41.381336
2018S005755    ,2018,7,25,17,1,0,1,2,2.181974,41.381016
2018S001985    ,2018,3,11,19,1,1,2,2,2.181685,41.381741
2018S004060    ,2018,5,25,17,2,0,2,3,2.181481,41.381022
2018S005922    ,2018,7,31,19,1,0,1,2,2.182703,41.382227
2018S005056    ,2018,6,30,19,1,0,1,2,2.107638,41.381245
2018S005801    ,2018,7,26,21,1,0,1,2,2.107752,41.380435
2018S008381    ,2018,11,2,0,1,0,1,1,2.175336,41.381325
2018S008080    ,2018,10,23,20,1,0,1,2,2.150539,41.381379
2018S002210    ,2018,3,19,15,2,0,2,2,2.148276,41.381372
2018S005509    ,2018,7,16,22,1,0,1,3,2.148276,41.381372
2018S004180    ,2018,5,29,20,1,0,1,2,2.148276,41.381372
2018S006602    ,2018,8,31,12,1,0,1,3,2.141501,41.381378
2018S009310    ,2018,12,5,11,1,0,1,1,2.14141,41.381094
2018S007167    ,2018,9,24,5,0,0,0,2,2.185762,41.381103
2018S009352    ,2018,12,7,9,1,0,1,1,2.185762,41.381103
2018S007147    ,2018,9,22,18,2,0,2,2,2.185664,41.382182
2018S005095    ,2018,7,2,19,1,0,1,2,2.187779,41.378812
2018S005204    ,2018,7,5,18,0,0,0,2,2.187779,41.378812
2018S005495    ,2018,7,16,13,1,0,1,2,2.128529,41.381088
2018S004869    ,2018,6,25,18,2,0,2,3,2.128529,41.381088
2018S006510    ,2018,8,27,19,1,0,1,2,2.145785,41.381316
2018S009048    ,2018,11,26,17,1,0,1,2,2.107638,41.381245
2018S008042    ,2018,10,22,17,1,0,1,2,2.107638,41.381245
2018S008710    ,2018,11,14,16,1,0,1,1,2.154724,41.381262
2018S004920    ,2018,6,27,7,1,0,1,1,2.173303,41.381118
2018S007632    ,2018,10,8,17,1,0,1,2,2.155061,41.381374
2018S004579    ,2018,6,15,11,1,0,1,2,2.142043,41.381549
2018S002859    ,2018,4,14,20,1,0,1,1,2.142043,41.381549
2018S003194    ,2018,4,25,14,1,0,1,2,2.142043,41.381549
2018S005693    ,2018,7,23,13,1,0,1,2,2.167133,41.38129
2018S004916    ,2018,6,26,18,2,0,2,2,2.182206,41.381336
2018S009550    ,2018,12,14,11,2,0,2,2,2.132962,41.381133
2018S001110    ,2018,2,9,12,1,0,1,2,2.152795,41.381376
2018S000442    ,2018,1,17,18,1,0,1,3,2.134532,41.381177
2018S005672    ,2018,7,22,12,1,0,1,2,2.148276,41.381372
2018S006155    ,2018,8,9,20,1,0,1,1,2.143776,41.381373
2018S001601    ,2018,2,27,22,1,0,1,2,2.143776,41.381373
2018S007213    ,2018,9,25,16,1,0,1,2,2.152795,41.381376
2018S004892    ,2018,6,26,8,1,0,1,2,2.145759,41.381586
2018S004295    ,2018,6,3,12,1,0,1,2,2.185762,41.381103
2018S007613    ,2018,10,8,9,1,0,1,2,2.182604,41.381796
2018S007090    ,2018,9,20,21,2,0,2,1,2.172518,41.381722
2018S006882    ,2018,9,12,22,1,0,1,1,2.172652,41.382146
2018S009180    ,2018,12,1,14,1,0,1,2,2.159811,41.381177
2018S001009    ,2018,2,6,16,1,0,1,2,2.159811,41.381177
2018S009531    ,2018,12,13,22,1,0,1,4,2.159811,41.381177
2018S000979    ,2018,2,5,23,2,0,2,2,2.150539,41.381379
2018S006820    ,2018,9,10,14,1,0,1,2,2.150539,41.381379
2018S007212    ,2018,9,25,22,1,0,1,2,2.188342,41.381596
2018S004193    ,2018,5,30,21,2,0,2,2,2.127975,41.381151
2018S007734    ,2018,10,11,16,1,0,1,2,2.128529,41.381088
2018S007040    ,2018,9,19,14,2,0,2,2,2.141501,41.381378
2018S004327    ,2018,6,5,8,1,0,1,1,2.175982,41.381694
2018S007068    ,2018,9,21,9,0,1,1,2,2.155061,41.381374
2018S009356    ,2018,12,7,12,1,0,1,2,2.155061,41.381374
2018S005154    ,2018,7,4,15,1,0,1,2,2.133546,41.381158
2018S008242    ,2018,10,29,8,1,0,1,2,2.121531,41.381614
2018S003105    ,2018,4,22,14,1,0,1,2,2.121531,41.381614
2018S005450    ,2018,7,14,15,1,0,1,2,2.143776,41.381373
2018S004609    ,2018,6,16,17,1,0,1,2,2.143776,41.381373
2018S008299    ,2018,10,30,18,1,0,1,2,2.145163,41.381581
2018S002952    ,2018,4,18,6,3,0,3,4,2.177375,41.373978
2018S009254    ,2018,12,4,0,1,0,1,2,2.155061,41.381374
2018S008554    ,2018,11,8,11,1,0,1,1,2.155061,41.381374
2018S001528    ,2018,2,25,19,3,0,3,2,2.148714,41.381562
2018S007306    ,2018,9,28,12,0,0,0,1,2.130486,41.381944
2018S008102    ,2018,10,24,13,1,0,1,4,2.160319,41.381704
2018S004787    ,2018,6,21,17,2,0,2,2,2.148276,41.381372
2018S002087    ,2018,3,15,11,2,0,2,1,2.134327,41.381526
2018S000147    ,2018,1,8,0,1,0,1,1,2.152516,41.381733
2018S004687    ,2018,6,19,14,2,0,2,3,2.172426,41.381826
2018S004673    ,2018,6,19,6,1,0,1,2,2.135487,41.381771
2018S001639    ,2018,3,1,9,1,0,1,3,2.182826,41.380744
2018S002211    ,2018,3,19,7,1,0,1,2,2.187779,41.378812
2018S003544    ,2018,5,4,14,1,0,1,3,2.182826,41.380744
2018S002636    ,2018,4,6,18,1,0,1,2,2.181685,41.381741
2018S006005    ,2018,8,3,8,1,0,1,2,2.181512,41.382005
2018S009381    ,2018,12,4,10,1,0,1,1,2.158561,41.382137
2018S001096    ,2018,2,9,14,1,0,1,2,2.158488,41.38174
2018S002630    ,2018,4,6,17,2,0,2,2,2.158488,41.38174
2018S002123    ,2018,3,16,16,1,0,1,2,2.158561,41.382137
2018S005578    ,2018,7,18,19,1,0,1,1,2.194666,41.383405
2018S006007    ,2018,8,2,12,1,0,1,1,2.193823,41.382031
2018S006418    ,2018,8,23,1,2,0,2,2,2.195216,41.383433
2018S004784    ,2018,6,20,19,1,0,1,2,2.194296,41.382535
2018S009826    ,2018,12,24,8,1,0,1,1,2.169524,41.381876
2018S007061    ,2018,9,20,8,1,0,1,1,2.181197,41.381967
2018S006086    ,2018,8,6,22,1,0,1,2,2.141099,41.381688
2018S001071    ,2018,2,8,18,1,0,1,2,2.146757,41.381734
2018S000431    ,2018,1,17,10,1,0,1,2,2.180647,41.381975
2018S004771    ,2018,6,21,16,1,0,1,2,2.163206,41.382036
2018S006354    ,2018,8,19,15,2,1,3,1,2.186852,41.382041
2018S004906    ,2018,6,26,17,1,0,1,1,2.187034,41.381512
2018S000214    ,2018,1,9,10,0,1,1,2,2.186253,41.382617
2018S005573    ,2018,7,18,20,2,0,2,1,2.185664,41.382182
2018S006673    ,2018,9,4,8,0,0,0,2,2.15824,41.381557
2018S001956    ,2018,3,10,14,2,0,2,2,2.15824,41.381557
2018S008666    ,2018,11,12,13,0,0,0,1,2.165542,41.381909
2018S007551    ,2018,10,5,19,1,0,1,2,2.184026,41.38207
2018S009907    ,2018,12,28,17,1,0,1,2,2.15922,41.381845
2018S006070    ,2018,8,6,12,0,0,0,3,2.121531,41.381614
2018S007323    ,2018,9,28,18,0,0,0,1,2.185664,41.382182
2018S006450    ,2018,8,24,13,1,0,1,2,2.145759,41.381586
2018S007284    ,2018,9,27,19,2,0,2,3,2.138091,41.381714
2018S000915    ,2018,2,1,15,1,0,1,2,2.129776,41.37836
2018S008130    ,2018,10,25,8,1,0,1,1,2.180639,41.382114
2018S005683    ,2018,7,17,22,1,0,1,1,2.147109,41.381888
2018S005679    ,2018,7,22,17,1,0,1,2,2.184747,41.382178
2018S000823    ,2018,1,31,7,1,0,1,1,2.184747,41.382178
2018S008137    ,2018,10,25,10,1,0,1,2,2.168674,41.381972
2018S005202    ,2018,7,6,7,1,0,1,2,2.135896,41.38156
2018S006386    ,2018,8,19,0,1,0,1,2,2.142413,41.382401
2018S000626    ,2018,1,24,9,1,0,1,2,2.14719,41.38219
2018S008344    ,2018,10,31,19,1,0,1,2,2.14719,41.38219
2018S003801    ,2018,5,15,21,1,0,1,2,2.14719,41.38219
2018S007623    ,2018,10,8,14,1,0,1,2,2.14719,41.38219
2018S003574    ,2018,5,8,15,1,0,1,2,2.14719,41.38219
2018S003927    ,2018,5,21,4,0,0,0,2,2.14719,41.38219
2018S007354    ,2018,9,30,15,2,0,2,2,2.151664,41.382226
2018S005822    ,2018,7,27,15,1,0,1,2,2.151664,41.382226
2018S007716    ,2018,10,10,21,1,0,1,2,2.151664,41.382226
2018S002837    ,2018,4,13,19,1,0,1,2,2.149421,41.382228
2018S005406    ,2018,7,12,20,2,0,2,2,2.181197,41.381967
2018S009900    ,2018,12,28,15,1,0,1,2,2.182703,41.382227
2018S007693    ,2018,10,10,10,1,0,1,2,2.107311,41.381685
2018S003362    ,2018,5,1,17,1,0,1,2,2.107638,41.381245
2018S000416    ,2018,1,16,20,1,0,1,2,2.107638,41.381245
2018S007379    ,2018,10,1,10,1,0,1,2,2.158561,41.382137
2018S007641    ,2018,10,8,21,1,0,1,2,2.158102,41.382211
2018S009692    ,2018,12,19,11,1,0,1,2,2.158561,41.382137
2018S007869    ,2018,10,16,21,1,0,1,3,2.158561,41.382137
2018S002877    ,2018,4,15,14,2,0,2,2,2.15808,41.382092
2018S008757    ,2018,11,16,7,1,0,1,2,2.158488,41.38174
2018S002850    ,2018,4,14,16,1,0,1,2,2.15808,41.382092
2018S006774    ,2018,9,7,16,1,0,1,3,2.127899,41.381868
2018S005886    ,2018,7,30,14,1,0,1,2,2.187644,41.382492
2018S002856    ,2018,4,14,20,1,0,1,2,2.163206,41.382036
2018S006664    ,2018,9,3,21,1,0,1,2,2.136263,41.382059
2018S005042    ,2018,6,30,12,1,0,1,2,2.183262,41.38258
2018S004907    ,2018,6,26,18,0,1,1,2,2.183262,41.38258
2018S005475    ,2018,7,15,15,2,0,2,2,2.183262,41.38258
2018S003771    ,2018,5,14,22,2,0,2,2,2.160959,41.382036
2018S002454    ,2018,3,29,2,1,0,1,2,2.160959,41.382036
2018S009370    ,2018,12,7,22,1,0,1,2,2.187038,41.382218
2018S004909    ,2018,6,26,15,1,0,1,2,2.187038,41.382218
2018S005644    ,2018,7,20,22,1,0,1,2,2.18401,41.380974
2018S004215    ,2018,5,31,17,0,1,1,2,2.20493,41.444642
2018S000362    ,2018,1,15,6,1,0,1,2,2.183891,41.381171
2018S002937    ,2018,4,17,16,1,0,1,3,2.187038,41.382218
2018S003147    ,2018,4,24,8,1,0,1,2,2.183891,41.381171
2018S008147    ,2018,10,25,15,1,0,1,1,2.130483,41.381701
